date,BEV_Registrations,Total_Vehicle_Registrations,BEV_Share,Charging_Infrastructure,RHDI_per_head,CPI,Petrol_Price,PiCG_Amount_GBP,GT_Index,market_share,market_share_pct,bev_growth_rate,bev_growth_rate_annual,growth_acceleration,cumulative_bev,adoption_velocity,market_momentum,month,quarter,is_march,is_september,is_plate_month,policy_regime,policy_change,policy_introduction,policy_reduction,policy_removal,policy_stable,months_since_policy_change,pre_2016,policy_active,post_policy,real_income_index,income_growth,inflation_rate,high_inflation,fuel_cost_advantage,fuel_price_normalized,high_fuel_prices,economic_stress,year,time_trend,time_trend_squared,covid_period,interest_momentum,interest_volatility,high_interest,BEV_Share_lag_1,BEV_Share_lag_3,BEV_Share_lag_6,BEV_Share_lag_12,RHDI_per_head_lag_1,RHDI_per_head_lag_3,RHDI_per_head_lag_6,RHDI_per_head_lag_12,Petrol_Price_lag_1,Petrol_Price_lag_3,Petrol_Price_lag_6,Petrol_Price_lag_12,GT_Index_lag_1,GT_Index_lag_3,GT_Index_lag_6,GT_Index_lag_12,Charging_Infrastructure_lag_1,Charging_Infrastructure_lag_3,Charging_Infrastructure_lag_6,Charging_Infrastructure_lag_12,BEV_Share_rolling_mean_1,BEV_Share_rolling_std_1,BEV_Share_rolling_mean_3,BEV_Share_rolling_std_3,BEV_Share_rolling_mean_6,BEV_Share_rolling_std_6,BEV_Share_rolling_mean_12,BEV_Share_rolling_std_12,RHDI_per_head_rolling_mean_1,RHDI_per_head_rolling_std_1,RHDI_per_head_rolling_mean_3,RHDI_per_head_rolling_std_3,RHDI_per_head_rolling_mean_6,RHDI_per_head_rolling_std_6,RHDI_per_head_rolling_mean_12,RHDI_per_head_rolling_std_12,Petrol_Price_rolling_mean_1,Petrol_Price_rolling_std_1,Petrol_Price_rolling_mean_3,Petrol_Price_rolling_std_3,Petrol_Price_rolling_mean_6,Petrol_Price_rolling_std_6,Petrol_Price_rolling_mean_12,Petrol_Price_rolling_std_12,GT_Index_rolling_mean_1,GT_Index_rolling_std_1,GT_Index_rolling_mean_3,GT_Index_rolling_std_3,GT_Index_rolling_mean_6,GT_Index_rolling_std_6,GT_Index_rolling_mean_12,GT_Index_rolling_std_12,Charging_Infrastructure_rolling_mean_1,Charging_Infrastructure_rolling_std_1,Charging_Infrastructure_rolling_mean_3,Charging_Infrastructure_rolling_std_3,Charging_Infrastructure_rolling_mean_6,Charging_Infrastructure_rolling_std_6,Charging_Infrastructure_rolling_mean_12,Charging_Infrastructure_rolling_std_12,GT_x_Income,FuelPrice_x_Policy,Infrastructure_x_Momentum
2018-02-28,900,182900,0.0049207217058501,7659,5755.6667,104.9,120.84,4500.0,-0.3893414881481916,0.0049207217058501,0.49207217058501,-0.1818181818181817,-0.1818181818181817,0.1711229946524064,71032,0.223910197607308,0.725851722665444,2,1,0,0,0,Medium_Grant,0.0,0,0,0,1,22.963206307490143,0,1,0,5486.812869399428,-0.0010638838079044,2.7424094025465307,0,-0.0154742857142857,-0.5502585285468449,0,0,2018,86,7396,0,-0.4374277414604088,0.2323792762588455,0,0.0041400075272864,0.0052572286894479,0.006152125279642,0.0059620596205962,5734.3333,5712.0,5705.0,5598.6667,120.97,119.07,115.69,120.16,-0.1471577089739529,-0.3876780469216775,-0.4146240396729965,-0.5903766565493442,7443.0,6948.0,6273.0,5355.0,0.0049207217058501,,0.005257379543036532,0.0013183439487006638,0.005059434768389733,0.0009317419686053517,0.005296735095731384,0.0007679550472870356,5755.6667,,5734.333333333333,21.33334999999893,5722.666666666667,18.59510855637264,5694.083333333333,43.45580162596113,120.84,,120.57333333333334,0.5781291666507705,119.37833333333333,1.4723507281434833,117.84500000000001,2.2577523014145338,-0.3893414881481916,,-0.43742774146040886,0.3170598962788971,-0.4034114584934256,0.23237927625884552,-0.4784064013135241,0.4562542452498343,7659.0,,7435.0,228.10523887013275,7067.0,456.42392575322555,6463.333333333333,728.8632910016116,-2240.9198382629907,543780.0,5402.514371798899
2018-03-31,3700,576200,0.0064213814647691,7898,5777.0,105.0,119.2,4500.0,-0.3999836580039971,0.0064213814647691,0.64213814647691,3.1111111111111107,-0.0263157894736841,3.2929292929292924,74732,0.2786240023211127,1.3631323988373616,3,1,1,0,1,Medium_Grant,0.0,0,0,0,1,23.98160315374507,0,1,0,5501.9047619047615,0.0027505754004302,2.4390243902439046,0,-0.0159428571428571,-0.6538479805045325,0,0,2018,87,7569,0,-0.3121609517087141,0.207148017175629,0,0.0049207217058501,0.0067114093959731,0.0051078320090805,0.0057091346153846,5755.6667,5713.0,5710.0,5599.0,120.84,119.91,118.2,119.2,-0.3893414881481916,-0.7757840272590812,-0.1848931906806097,-0.7947638815307945,7659.0,7203.0,6448.0,5486.0,0.0064213814647691,,0.0051607035659685324,0.0011594654934691966,0.005278359677671166,0.0010868029532304171,0.0053560889998467585,0.0008279100720579301,5777.0,,5755.666666666667,21.333349999998134,5733.833333333333,27.467764055765862,5708.916666666667,38.098524958926234,119.2,,120.33666666666666,0.9865258908575235,119.545,1.364972527195327,117.84499999999998,2.2577523014145338,-0.3999836580039971,,-0.3121609517087141,0.1429960367616914,-0.43925986971399006,0.20714801717562908,-0.4455080493529577,0.4454750020566985,7898.0,,7666.666666666667,227.5968658249353,7308.666666666667,446.89983963596643,6664.333333333333,766.4519593951138,-2310.7055922890913,536400.0,10440.231042695352
2018-04-30,1600,269000,0.0059479553903345,8117,5763.0,105.4,120.72,4500.0,-0.926218194251762,0.0059479553903345,0.5947955390334501,-0.5675675675675675,0.3333333333333332,-3.6786786786786783,76332,0.2883442488834646,1.3594779801949406,4,2,0,0,0,Medium_Grant,0.0,0,0,0,1,24.967148488830485,0,1,0,5467.74193548387,-0.0062092725881834,2.4295432458697697,0,-0.0155085714285714,-0.5578382445437491,0,0,2018,88,7744,0,-0.5718477801346505,0.2887792140562671,0,0.0064213814647691,0.0041400075272864,0.0042194092827004,0.0047524752475247,5777.0,5734.3333,5711.0,5631.0,119.2,120.97,117.28,117.41,-0.3999836580039971,-0.1471577089739529,-0.5356142889770403,-0.738231763010819,7898.0,7443.0,6701.0,5626.0,0.0059479553903345,,0.005763352853651232,0.0007671724059311185,0.005566450695610184,0.0009731091580554915,0.005455712345080909,0.0008205676800391743,5763.0,,5765.222233333334,10.838872771760682,5742.5,27.022423939323083,5719.916666666667,32.14805754701248,120.72,,120.25333333333333,0.9141845182085518,120.11833333333334,0.847806974885631,118.12083333333334,2.3976369363990546,-0.926218194251762,,-0.5718477801346505,0.30693990738573057,-0.5043605205931104,0.28877921405626716,-0.4611735852897028,0.4597803739245635,8117.0,,7891.333333333333,229.07276864204877,7544.666666666667,435.56063489100137,6871.916666666667,796.4094947533816,-5337.795453472904,543240.0,10737.15708757964
2018-05-31,1700,294200,0.0057783820530251,8342,5749.0,105.8,125.28,4500.0,-0.7261905049807821,0.0057783820530251,0.5778382053025101,0.0625,0.1333333333333333,0.6300675675675675,78032,0.2727192488834645,1.3665984734213406,5,2,0,0,0,Medium_Grant,0.0,0,0,0,1,25.98554533508541,0,1,0,5433.837429111532,-0.006200824174292,2.420135527589551,0,-0.0142057142857142,-0.269809036661398,0,0,2018,89,7921,0,-0.684130785745514,0.2944358902339377,0,0.0059479553903345,0.0049207217058501,0.0052572286894479,0.005206525511975,5763.0,5755.6667,5712.0,5663.0,120.72,120.84,119.07,116.44,-0.926218194251762,-0.3893414881481916,-0.3876780469216775,-1.0942280163224118,8117.0,7659.0,6948.0,5771.0,0.0057783820530251,,0.006049239636042899,0.0003332505584351396,0.005653309589539717,0.0009631964507710848,0.005503367056835084,0.0008213854425064429,5749.0,,5763.0,13.999999999967384,5748.666666666667,22.516173347687847,5727.083333333333,27.565580719617138,125.28,,121.73333333333333,3.1641323191884214,121.15333333333335,2.131212487450473,118.8575,3.091801842997186,-0.7261905049807821,,-0.684130785745514,0.26562654568319805,-0.5607792636029612,0.2944358902339377,-0.43050379267790045,0.4246459847100999,8342.0,,8119.0,222.00675665393683,7777.0,425.3050669813205,7086.166666666667,818.8261923835466,-4174.869213134516,563760.0,11092.67980876102
2018-06-30,2000,337200,0.0059311981020166,8560,5735.0,105.8,128.04,4500.0,-0.6415165861014073,0.0059311981020166,0.59311981020166,0.1764705882352941,-0.0476190476190476,0.1139705882352941,80032,0.2540917979030724,1.367607532367569,6,2,0,0,0,Medium_Grant,0.0,0,0,0,1,26.971090670170828,0,1,0,5420.604914933838,-0.0024352061228039,2.420135527589551,0,-0.0134171428571428,-0.0954755687326072,0,0,2018,90,8100,0,-0.764641761777984,0.2795529680923264,0,0.0057783820530251,0.0064213814647691,0.0067114093959731,0.0060728744939271,5749.0,5777.0,5713.0,5695.0,125.28,119.2,119.91,115.26,-0.7261905049807821,-0.3999836580039971,-0.7757840272590812,-0.9155508502686872,8342.0,7898.0,7203.0,5911.0,0.0059311981020166,,0.005885845181792067,9.344219984162296e-05,0.0055232743738803,0.0008360536938513905,0.0054915606908425415,0.0008134350561191465,5735.0,,5749.0,13.999999999968976,5752.333333333333,16.546240123457125,5730.416666666667,25.687764410507928,128.04,,124.68,3.696701232179896,122.50833333333333,3.3933606744148093,119.92250000000001,3.8484616170853214,-0.6415165861014073,,-0.764641761777984,0.1461937952951957,-0.5384013567433489,0.2795529680923264,-0.40766760399729374,0.4030073525591348,8560.0,,8339.666666666666,221.50921726495662,8003.166666666667,419.7920516954223,7306.916666666667,830.2048442001151,-3679.0976212915707,576180.0,11408.58203501026
2018-07-31,1400,266200,0.005259203606311,8892,5738.6667,105.8,127.2,4500.0,-0.5663300388481327,0.005259203606311,0.5259203606311,-0.3,0.0,-0.4764705882352942,81432,0.2568695756808501,1.3621344243618383,7,3,0,0,0,Medium_Grant,0.0,0,0,0,1,27.989487516425758,0,1,0,5424.070604914934,0.0006393548387095,2.519379844961245,0,-0.0136571428571428,-0.1485335807109343,0,0,2018,91,8281,0,-0.6446790433101076,0.2045353215730694,0,0.0059311981020166,0.0059479553903345,0.0041400075272864,0.0053110773899848,5735.0,5763.0,5734.3333,5700.0,128.04,120.72,120.97,113.87,-0.6415165861014073,-0.926218194251762,-0.1471577089739529,0.6369904860039731,8560.0,8117.0,7443.0,6091.0,0.005259203606311,,0.0056562612537842324,0.000352248871921668,0.005709807053717733,0.0005371160866195654,0.0054872378755363915,0.0008146183628388421,5738.6667,,5740.888900000001,7.259726553332271,5753.055566666667,15.675051845882317,5733.6388916666665,23.88755909747728,127.2,,126.83999999999999,1.4147791347065888,123.54666666666667,3.761673386495033,121.03333333333332,3.866394452277629,-0.5663300388481327,,-0.6446790433101076,0.07997714054488007,-0.6082634117223787,0.20453532157306947,-0.5079443144016359,0.23350343735399823,8892.0,,8598.0,276.9620912688242,8244.666666666666,448.8722164120338,7540.333333333333,850.7684583345658,-3249.9793351474855,572400.0,11659.870672537336
2018-08-31,1400,196300,0.0071319409067753,9229,5742.3333,106.5,128.6,4500.0,-0.5985311235068573,0.0071319409067753,0.7131940906775299,0.0,0.2727272727272727,0.3,82832,0.2747267185379931,1.3490031385334431,8,3,0,0,0,Medium_Grant,0.0,0,0,0,1,29.00788436268068,0,1,0,5391.862253521127,-0.0059380405860908,2.6011560693641744,0,-0.0132571428571428,-0.0601035607470551,0,0,2018,92,8464,0,-0.6021259161521327,0.1755266439854076,0,0.005259203606311,0.0057783820530251,0.0049207217058501,0.006152125279642,5738.6667,5749.0,5755.6667,5705.0,127.2,125.28,120.84,115.69,-0.5663300388481327,-0.7261905049807821,-0.3893414881481916,-0.4146240396729965,8892.0,8342.0,7659.0,6273.0,0.0071319409067753,,0.006107447538367633,0.0009487276463759927,0.006078343587205267,0.0006367672107184116,0.005568889177797499,0.0009284690931710959,5742.3333,,5738.666666666667,3.6666499999997346,5750.833333333333,16.16821147261238,5736.75,22.189327810748352,128.6,,127.94666666666667,0.7046512139596585,124.83999999999999,3.9730290711242504,122.10916666666667,4.036799943999696,-0.5985311235068573,,-0.6021259161521327,0.037721958095915685,-0.6431283509488231,0.17552664398540768,-0.5232699047211243,0.232856026431903,9229.0,,8893.666666666666,334.5031140861532,8506.333333333334,494.4737269730831,7786.666666666667,877.9716637934547,-3436.96520159984,578700.0,11995.335907839377
2018-09-30,3000,441900,0.0067888662593346,9554,5746.0,106.6,130.3,4500.0,0.2008672948385215,0.0067888662593346,0.67888662593346,1.1428571428571428,0.1111111111111111,1.1428571428571428,85832,0.248752692563967,0.5846753387333548,9,3,0,1,1,Medium_Grant,0.0,0,0,0,1,29.993429697766096,0,1,0,5390.243902439025,-0.0003001469633325,2.401536983669539,0,-0.0127714285714285,0.0472757492090855,0,0,2018,93,8649,0,-0.3213312891721565,0.3865454723287728,0,0.0071319409067753,0.0059311981020166,0.0064213814647691,0.0051078320090805,5742.3333,5735.0,5777.0,5710.0,128.6,128.04,119.2,118.2,-0.5985311235068573,-0.6415165861014073,-0.3999836580039971,-0.1848931906806097,9229.0,8560.0,7898.0,6448.0,0.0067888662593346,,0.006393336924140299,0.0009970550839281758,0.006139591052966183,0.0006916678932875277,0.005708975365318675,0.0009780725068006951,5746.0,,5742.333333333333,3.6666499999997346,5745.666666666667,9.854494518906387,5739.75,20.62220549800555,130.3,,128.70000000000002,1.5524174696265638,126.69,3.35832696442716,123.1175,4.460540376965847,0.2008672948385215,,-0.3213312891721565,0.45252375442662496,-0.54298652547507,0.38654547232877284,-0.49112319759453005,0.3005927739611787,9554.0,,9225.0,331.0181263918954,8782.333333333334,546.4432876947533,8045.5,904.8696038656645,1154.1834761421446,586350.0,5395.968701170131
2018-10-31,2100,256700,0.008180755746007,9808,5769.0,106.7,130.51,4500.0,0.3364116791981639,0.008180755746007,0.8180755746007,-0.3,0.9090909090909092,-1.4428571428571428,87932,0.2731354086133498,0.5327841590439473,10,4,0,0,0,Medium_Grant,0.0,0,0,0,1,31.011826544021023,0,1,0,5406.747891283974,0.0030618259848096,2.399232245681371,0,-0.0127114285714285,0.0605402522036661,0,0,2018,94,8836,0,-0.0204173831567242,0.4707135013495607,0,0.0067888662593346,0.005259203606311,0.0059479553903345,0.0042194092827004,5746.0,5738.6667,5763.0,5711.0,130.3,127.2,120.72,117.28,0.2008672948385215,-0.5663300388481327,-0.926218194251762,-0.5356142889770403,9554.0,8892.0,8117.0,6701.0,0.008180755746007,,0.007367187637372299,0.0007251516075757758,0.006511724445578268,0.0010668413076522964,0.006039087570594226,0.0010915412969807951,5769.0,,5752.444433333333,14.454281821055952,5746.666666666667,12.029591107895103,5744.583333333333,20.060580120064667,130.51,,129.80333333333334,1.0473935904593878,128.32166666666666,1.9682115401209415,124.22000000000001,4.521134210068497,0.3364116791981639,,-0.020417383156724273,0.5052273672507024,-0.33254821323341566,0.4707135013495607,-0.418454366913263,0.3829765695419521,9808.0,,9530.333333333334,290.22462564939946,9064.166666666666,570.218349991168,8304.416666666666,929.3668869752491,1940.7589772942074,587295.0,5090.219855505872
2018-11-30,2300,261800,0.008785332314744,10050,5792.0,107.0,128.06,3500.0,-0.3675233313125023,0.008785332314744,0.8785332314744,0.0952380952380953,0.6428571428571428,0.3952380952380954,90232,0.258344643822585,0.5321181005576385,11,4,0,0,0,Medium_Grant,-1000.0,0,1,0,0,0.0,0,1,0,5413.084112149533,0.0011719098047411,2.294455066921608,0,-0.0134114285714285,-0.0942122827331225,0,0,2018,95,9025,0,0.056585214241394,0.4318992127534254,0,0.008180755746007,0.0071319409067753,0.0057783820530251,0.0052572286894479,5769.0,5742.3333,5749.0,5712.0,130.51,128.6,125.28,119.07,0.3364116791981639,-0.5985311235068573,-0.7261905049807821,-0.3876780469216775,9808.0,9229.0,8342.0,6948.0,0.008785332314744,,0.0079183181066952,0.0010237794261930464,0.007012882822531416,0.001327802337988692,0.006333096206035567,0.0013142350137604628,5792.0,,5769.0,22.999999999982172,5753.833333333333,22.203852418512955,5751.25,21.490016615804205,128.06,,129.62333333333333,1.3579518891828848,128.785,1.3340127435667897,124.96916666666665,4.331022256682126,-0.3675233313125023,,0.05658521424139409,0.3734891080630617,-0.27277035095536906,0.43189921275342547,-0.41677480727916505,0.38316795729427083,10050.0,,9804.0,248.024192368407,9348.833333333334,563.8930454143313,8562.916666666666,948.9840939689484,-2128.6951349620135,448210.0,5219.014330269319
2018-12-31,2600,245900,0.0105734038226921,10301,5815.0,107.1,121.7,3500.0,-0.6361243971334948,0.0105734038226921,1.05734038226921,0.1304347826086955,0.5294117647058822,0.0351966873706002,92832,0.2513570661828334,0.5317454737292654,12,4,0,0,0,Medium_Grant,0.0,0,0,0,1,1.0183968462549278,0,1,0,5429.505135387489,0.0030335799144702,2.0972354623450817,0,-0.0152285714285714,-0.4959372305690331,0,0,2018,96,9216,0,-0.2224120164159446,0.4309831042800798,0,0.008785332314744,0.0067888662593346,0.0059311981020166,0.0067114093959731,5792.0,5746.0,5735.0,5713.0,128.06,130.3,128.04,119.91,-0.3675233313125023,0.2008672948385215,-0.6415165861014073,-0.7757840272590812,10050.0,9554.0,8560.0,7203.0,0.0105734038226921,,0.009179830627814366,0.0012441514754955526,0.007786583775977334,0.0018292558164265881,0.006654929074928816,0.0017988259164225472,5815.0,,5792.0,22.999999999982172,5767.166666666667,30.935595391442146,5759.75,24.8888966767109,121.7,,126.75666666666666,4.547310560466982,127.72833333333334,3.2199653207239964,125.11833333333334,4.168720826984037,-0.6361243971334948,,-0.22241201641594466,0.5022445372773124,-0.2718716527940503,0.4309831042800798,-0.4051365047686995,0.37326516774667395,10301.0,,10053.0,246.5136913033444,9639.0,523.270484548843,8821.083333333334,966.6266984945273,-3699.063369331272,425950.0,5344.042010979118
2019-01-31,2200,263700,0.0083428138035646,10761,5807.3333,106.3,119.55,3500.0,-0.1122656408507846,0.0083428138035646,0.8342813803564599,-0.1538461538461538,1.0,-0.2842809364548494,95032,0.267948318068203,0.5111621111317375,1,1,0,0,0,Medium_Grant,0.0,0,0,0,1,2.0367936925098555,0,1,0,5463.154562558796,0.0061975127257902,1.819923371647492,0,-0.0158428571428571,-0.6317404755135629,0,0,2019,97,9409,0,-0.3719711230989275,0.4082004668992628,0,0.0105734038226921,0.008180755746007,0.005259203606311,0.0041400075272864,5815.0,5769.0,5738.6667,5734.3333,121.7,130.51,127.2,120.97,-0.6361243971334948,0.3364116791981639,-0.5663300388481327,-0.1471577089739529,10301.0,9808.0,8892.0,7443.0,0.0083428138035646,,0.009233849980333567,0.001180999166222082,0.008300518808852934,0.001346688547743582,0.007005162931285333,0.0016691228199874942,5807.3333,,5804.777766666666,11.711023139013655,5778.611099999999,30.984884439098234,5765.833333333333,26.94794210778741,119.55,,123.10333333333334,4.425159130848697,126.45333333333333,4.6624700177765375,125.0,4.314775881675437,-0.1122656408507846,,-0.37197112309892755,0.26195769939505437,-0.1961942531278256,0.40820046689926287,-0.40222883242510216,0.3755861563347355,10761.0,,10370.666666666666,360.5833237038758,9950.5,545.479880472213,9097.583333333334,1010.1653742498502,-651.9639945586017,418425.0,5265.480906768028
2019-02-28,1600,184500,0.0086720867208672,11182,5799.6667,106.8,119.09,3500.0,0.1616464783442322,0.0086720867208672,0.86720867208672,-0.2727272727272727,0.7777777777777777,-0.1188811188811188,96632,0.2603725604924454,0.5388079563560483,2,1,0,0,0,Medium_Grant,0.0,0,0,0,1,2.9566360052562417,0,1,0,5430.399531835205,-0.0059956258510557,1.8112488083889435,0,-0.0159742857142857,-0.6607960535016945,0,0,2019,98,9604,0,-0.1955811865466827,0.3749670581065132,0,0.0083428138035646,0.008785332314744,0.0071319409067753,0.0049207217058501,5807.3333,5792.0,5742.3333,5755.6667,119.55,128.06,128.6,120.84,-0.1122656408507846,-0.3675233313125023,-0.5985311235068573,-0.3893414881481916,10761.0,10050.0,9229.0,7659.0,0.0086720867208672,,0.009196101449041299,0.0012040874282481934,0.00855720977786825,0.0012202456393438945,0.007317776682536758,0.0015927875016219844,5799.6667,,5807.333333333333,7.6666500000008275,5788.166666666667,25.998929636099955,5769.5,28.393517755138458,119.09,,120.11333333333334,1.3932097233843646,124.86833333333334,5.352201104841362,124.85416666666667,4.494011082102239,0.1616464783442322,,-0.1955811865466827,0.4053587331686342,-0.069497986152644,0.37496705810651326,-0.35631316855073353,0.40945694338163185,11182.0,,10748.0,440.6438471146521,10276.0,607.9588801884369,9391.166666666666,1064.5422262715365,937.4956976253146,416815.0,5798.112418347436
2019-03-31,4900,562400,0.0087126600284495,11649,5792.0,107.0,120.28,3500.0,0.2584068924886699,0.0087126600284495,0.87126600284495,2.0625,0.3243243243243243,2.3352272727272725,101532,0.1729883012331861,0.9012886818999832,3,1,1,0,1,Medium_Grant,0.0,0,0,0,1,3.975032851511169,0,1,0,5413.084112149533,-0.0031886087909668,1.904761904761898,0,-0.0156342857142857,-0.5856305365323969,0,0,2019,99,9801,0,0.1025959099940388,0.3838942293688855,0,0.0086720867208672,0.0105734038226921,0.0067888662593346,0.0064213814647691,5799.6667,5815.0,5746.0,5777.0,119.09,121.7,130.3,119.2,0.1616464783442322,-0.6361243971334948,0.2008672948385215,-0.3999836580039971,11182.0,10301.0,9554.0,7898.0,0.0087126600284495,,0.008575853517627099,0.00020283535088785366,0.008877842072720734,0.0008631677324298623,0.007508716562843459,0.0016127720626335715,5792.0,,5799.666666666667,7.666650000001624,5795.833333333333,15.897935155950858,5770.75,29.075701125956037,120.28,,119.64,0.6000833275464922,123.19833333333334,4.858943986779948,124.94416666666667,4.3798473579321255,0.2584068924886699,,0.10259590999403888,0.1922622140721738,-0.059908053210952626,0.38389422936888556,-0.3014472893430113,0.44559004178301503,11649.0,,11197.333333333334,444.19852918862085,10625.166666666666,704.3310064640373,9703.75,1134.6411627390519,1496.692721294376,420980.0,10078.210041005612
2019-04-30,2500,263800,0.0094768764215314,12296,5817.6667,107.6,124.06,3500.0,0.4841446406873754,0.0094768764215314,0.94768764215314,-0.4897959183673469,0.5625,-2.552295918367347,104032,0.1794692719998712,0.927825177621481,4,2,0,0,0,Medium_Grant,0.0,0,0,0,1,4.960578186596584,0,1,0,5406.75343866171,-0.0011695132306579,2.0872865275142205,0,-0.0145542857142857,-0.3468694826299217,0,0,2019,100,10000,0,0.3013993371734255,0.4176506663476351,0,0.0087126600284495,0.0083428138035646,0.008180755746007,0.0059479553903345,5792.0,5807.3333,5769.0,5763.0,120.28,119.55,130.51,120.72,0.2584068924886699,-0.1122656408507846,0.3364116791981639,-0.926218194251762,11649.0,10761.0,9808.0,8117.0,0.0094768764215314,,0.0089538743902827,0.0004533871324152799,0.009093862185308133,0.0008146431539576946,0.007802793315443201,0.00162400389444306,5817.6667,,5803.111133333333,13.17546822555132,5803.94445,11.186139207567614,5775.3055583333335,31.89676138272971,124.06,,121.14333333333333,2.59504014098684,122.12333333333333,3.417453242791338,125.22250000000001,4.188970637280374,0.4841446406873754,,0.30139933717342554,0.16549177896093997,-0.0352858929627507,0.4176506663476351,-0.18391705309808318,0.45177539254740523,12296.0,,11709.0,559.418448033313,11039.833333333334,845.2979159247004,10052.0,1239.8007171242598,2816.592154110409,434210.0,10808.235494112632
2019-05-31,3100,285900,0.0108429520811472,12971,5843.3333,107.9,128.28,3500.0,0.8483773797132313,0.0108429520811472,1.08429520811472,0.24,0.8235294117647058,0.7297959183673469,107132,0.1942609386665379,0.9255419897607208,5,2,0,0,0,Medium_Grant,0.0,0,0,0,1,5.978975032851511,0,1,0,5415.508155699722,0.0016192188412755,1.984877126654072,0,-0.0133485714285714,-0.0803161367387986,0,0,2019,101,10201,0,0.5303096376297586,0.5091634386637609,0,0.0094768764215314,0.0086720867208672,0.008785332314744,0.0057783820530251,5817.6667,5799.6667,5792.0,5749.0,124.06,119.09,128.06,125.28,0.4841446406873754,0.1616464783442322,-0.3675233313125023,-0.7261905049807821,12296.0,11182.0,10050.0,8342.0,0.0108429520811472,,0.009677496177042699,0.0010792229946460625,0.009436798813042,0.0010560974330333212,0.008224840817786709,0.0017060883055931135,5843.3333,,5817.666666666667,25.66665000000001,5812.5,17.862113847806683,5783.166666666667,36.163346838368,128.28,,124.20666666666666,4.00201615855481,122.16000000000001,3.49420663384385,125.47250000000001,4.281219293187488,0.8483773797132313,,0.5303096376297586,0.2976822116889355,0.16736422554153826,0.5091634386637609,-0.0527030627069154,0.505432040439298,12971.0,,12305.333333333334,661.0494182232774,11526.666666666666,989.973467657916,10437.75,1372.4228161771605,4957.35179384507,448980.0,11380.464306097823
2019-06-30,4000,326400,0.0122549019607843,13624,5869.0,107.9,128.16,3500.0,0.809364954804606,0.0122549019607843,1.22549019607843,0.2903225806451612,1.0,0.0503225806451612,111132,0.2037486047006934,0.92361532991179,6,2,0,0,0,Medium_Grant,0.0,0,0,0,1,6.964520367936925,0,1,0,5439.295644114921,0.0043924757809039,1.984877126654072,0,-0.0133828571428571,-0.0878958527357029,0,0,2019,102,10404,0,0.7139623250684041,0.3780391765072009,0,0.0108429520811472,0.0087126600284495,0.0105734038226921,0.0059311981020166,5843.3333,5792.0,5815.0,5735.0,128.28,120.28,121.7,128.04,0.8483773797132313,0.2584068924886699,-0.6361243971334948,-0.6415165861014073,12971.0,11649.0,10301.0,8560.0,0.0122549019607843,,0.010858243487820968,0.001389075895883267,0.009717048502724033,0.0015333169282473838,0.008751816139350685,0.0018989535492797012,5869.0,,5843.333333333333,25.66665000000001,5821.5,29.309641947862943,5794.333333333333,40.38076072055101,128.16,,126.83333333333333,2.4025264479989574,123.23666666666668,4.23982389571372,125.48250000000002,4.2878965493793055,0.809364954804606,,0.7139623250684041,0.19998154506105928,0.4082791175312217,0.3780391765072009,0.06820373236858572,0.5249342371684468,13624.0,,12963.666666666666,664.030370791377,12080.5,1091.4575117703707,10859.75,1513.8219016780056,4750.1629197482325,448560.0,11980.214444285828
2019-07-31,3200,259500,0.0123314065510597,14125,5866.3333,107.9,127.26,3500.0,0.7933254849613751,0.0123314065510597,1.2331406551059698,-0.1999999999999999,1.2857142857142856,-0.4903225806451612,114332,0.2120819380340268,0.9281265331669898,7,3,0,0,0,Medium_Grant,0.0,0,0,0,1,7.982917214191852,0,1,0,5436.824189063948,-0.0004543704208552,1.984877126654072,0,-0.01364,-0.1447437227124822,0,0,2019,103,10609,0,0.8170226064930706,0.3017215294290748,0,0.0122549019607843,0.0094768764215314,0.0083428138035646,0.005259203606311,5869.0,5817.6667,5807.3333,5738.6667,128.16,124.06,119.55,127.2,0.809364954804606,0.4841446406873754,-0.1122656408507846,-0.5663300388481327,13624.0,12296.0,10761.0,8892.0,0.0123314065510597,,0.011809753530997065,0.000838147970621638,0.010381813960639884,0.0016763157414130085,0.009341166384746408,0.0018119148854738524,5866.3333,,5859.555533333333,14.111997128773602,5831.333333333333,33.239850447595344,5804.972216666666,41.19096907911824,127.26,,127.89999999999999,0.5574943945919563,124.52166666666669,4.063714638931372,125.48750000000001,4.29011575389468,0.7933254849613751,,0.8170226064930706,0.028313556840865138,0.5592109718332483,0.3017215294290748,0.18150835935271137,0.522252871020821,14125.0,,13573.333333333334,578.6659946232659,12641.166666666666,1140.9833332115916,11295.833333333334,1643.6107055854698,4653.911710167564,445410.0,12644.795887867069
